local code,text,table_name,parent_varname,local code system,code,display,code system,comment
Other,Other,datafile,Data Type,Data Type,Other,Other,https://includedcc.org/fhir/code-systems/data_types,
Preprocessed metabolite relative abundance,Preprocessed metabolite relative abundance,datafile,Data Type,Data Type,Preprocessed-metabolite-relative-abundance,Preprocessed metabolite relative abundance,https://includedcc.org/fhir/code-systems/data_types,
Protein abundance (absolute protein concentration),Protein abundance (absolute protein concentration),datafile,Data Type,Data Type,Protein-abundance-absolute-protein-concentration,Protein abundance (absolute protein concentration),https://includedcc.org/fhir/code-systems/data_types,
Raw Gene Fusion,Raw Gene Fusion,datafile,Data Type,Data Type,Raw-Gene-Fusions,Raw Gene Fusions,https://includedcc.org/fhir/code-systems/data_types,
Unaligned reads,Unaligned reads,datafile,Data Type,Data Type,Unaligned-Reads,Unaligned Reads,https://includedcc.org/fhir/code-systems/data_types,
Unaligned Reads,Unaligned Reads,datafile,Data Type,Data Type,Unaligned-Reads,Unaligned Reads,https://includedcc.org/fhir/code-systems/data_types,
Variant Calls,Variant Calls,datafile,Data Type,Data Type,Variant-Calls,Variant Calls,https://includedcc.org/fhir/code-systems/data_types,
Variant Calls Index,Variant Calls Index,datafile,Data Type,Data Type,Variant-Calls-Index,Variant Calls Index,https://includedcc.org/fhir/code-systems/data_types,
LCMS_Metabolomics,LCMS_Metabolomics,datafile,Experimental Strategy,Experimental Strategy,LCMS-Metabolomics,LCMS_Metabolomics,https://includedcc.org/fhir/code-systems/experimental_strategies,
Multiplex Immunoassay,Multiplex Immunoassay,datafile,Experimental Strategy,Experimental Strategy,Multiplex-Immunoassay,Multiplex Immunoassay,https://includedcc.org/fhir/code-systems/experimental_strategies,
RNAseq,RNAseq,datafile,Experimental Strategy,Experimental Strategy,RNA-Seq,RNA-Seq,https://includedcc.org/fhir/code-systems/experimental_strategies,
Whole genome sequencing,Whole genome sequencing,datafile,Experimental Strategy,Experimental Strategy,WGS,Whole Genome Sequencing,https://includedcc.org/fhir/code-systems/experimental_strategies,
WGS,Whole genome sequencing,datafile,Experimental Strategy,Experimental Strategy,WGS,Whole Genome Sequencing,https://includedcc.org/fhir/code-systems/experimental_strategies,
Down syndrome,Down syndrome,condition,MONDO Code,condition_description,0008608,Down syndrome,http://purl.obolibrary.org/obo/mondo.owl,
kg,Kilograms,,,units,kg,Kilograms,http://unitsofmeasure.org,
cm,cm,,,units,cm,cm,http://unitsofmeasure.org,
kg/m2,kg/m2,,,units,kg/m2,kg/m2,http://unitsofmeasure.org,
kg/m^2,kg/m^2,,,units,kg/m2,kg/m2,http://unitsofmeasure.org,
%,%,,,units,%,%,http://unitsofmeasure.org,
weeks,weeks,,,units,wk,weeks,http://unitsofmeasure.org,
10^9 cells/L,10^9 cells/L,,,units,10*9/L,billion per liter,http://unitsofmeasure.org,
L of red blood cells/L of blood,L of red blood cells/L of blood,,,units,L/L,liter per liter,http://unitsofmeasure.org,
g/dL,g/dL,,,units,g/dL,g/dL,http://unitsofmeasure.org,
Weight,Kilograms,,,units,kg,Kilograms,http://unitsofmeasure.org,
Height,cm,,,units,cm,cm,http://unitsofmeasure.org,
BMI,kg/m2,,,units,kg/m2,kg/m2,http://unitsofmeasure.org,
ml,ml,,,units,ml,ml,http://unitsofmeasure.org,
ml,ml,,,Vial_Volume,ml,ml,http://unitsofmeasure.org,
permL,/mL,,,units,/mL,/mL,http://unitsofmeasure.org,
Hemoglobin level at birth,Hemoglobin level at birth,encounter,,encounter,718-7,Hemoglobin [Mass/volume] in Blood,http://loinc.org,https://loinc.org/718-7
White blood cell count at birth,White blood cell count at birth,encounter,,encounter,26464-8,Leukocytes [#/volume] in Blood,http://loinc.org,https://loinc.org/26464-8/
Platelet count at birth,Platelet count at birth,encounter,,encounter,26515-7,Platelets [#/volume] in Blood,http://loinc.org,https://loinc.org/26515-7/
Peripheral blood blast percentage at birth,Peripheral blood blast percentage at birth,encounter,,encounter,26446-5,Blasts/100 leukocytes in Blood,http://loinc.org,https://loinc.org/30376-8/
Hematocrit,Hematocrit,encounter,,encounter,20570-8,Hematocrit [Volume Fraction] of Blood,http://loinc.org,https://loinc.org/20570-8/
Gestational age at birth,Gestational age at birth,encounter,,encounter,76516-4,Gestational age--at birth,http://loinc.org,https://loinc.org/76516-4/
Birth weight,Birth weight,encounter,,encounter,8339-4,Birth weight Measured,http://loinc.org,https://loinc.org/8339-4/
Weight,Body Weight,encounter,,encounter,29463-7,Body weight,http://loinc.org,
Height,Body Height,encounter,,encounter,8303-3,Body height,http://loinc.org,
BMI,Body Mass Index,encounter,,encounter,39156-5,Body mass index (BMI) [Ratio],http://loinc.org,
Hemoglobin level at birth,Hemoglobin level at birth,encounter,,encounter,Hemoglobin-level-at-birth,Hemoglobin level at birth,http://loinc.org,https://loinc.org/718-7
White blood cell count at birth,White blood cell count at birth,encounter,,encounter,White-blood-cell-count-at-birth,White blood cell count at birth,http://includedcc.org/fhir/code-systems/measurement_codes,
Platelet count at birth,Platelet count at birth,encounter,,encounter,Platelet-count-at-birth,Platelet count at birth,http://includedcc.org/fhir/code-systems/measurement_codes,
Peripheral blood blast percentage at birth,Peripheral blood blast percentage at birth,encounter,,encounter,Peripheral-blood-blast-percentage-at-birth,Peripheral blood blast percentage at birth,http://includedcc.org/fhir/code-systems/measurement_codes,
Hematocrit,Hematocrit,encounter,,encounter,Hematocrit,Hematocrit,http://includedcc.org/fhir/code-systems/measurement_codes,
Gestational age at birth,Gestational age at birth,encounter,,encounter,Gestational-age-at-birth,Gestational age at birth,http://includedcc.org/fhir/code-systems/measurement_codes,
Birth weight,Birth weight,encounter,,encounter,Birth-weight,Birth weight,http://includedcc.org/fhir/code-systems/measurement_codes,
"In the past 12 months, how many times has the participant been admitted to a hospital overnight or longer?","In the past 12 months, how many times has the participant been admitted to a hospital overnight or longer?",encounter,,encounter,Visit-count-for-year,"In the past 12 months, how many times has the participant been admitted to a hospital overnight or longer?",http://includedcc.org/fhir/code-systems/measurement_codes,
Weight,Body Weight,encounter,,encounter,Weight,Body Weight,http://includedcc.org/fhir/code-systems/measurement_codes,
Height,Body Height,encounter,,encounter,Height,Body Height,http://includedcc.org/fhir/code-systems/measurement_codes,
BMI,Body Mass Index,encounter,,encounter,BMI,Body Mass Index,http://includedcc.org/fhir/code-systems/measurement_codes,
ABC-DS,ABC-DS,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
BRI-DSR,BRI-DSR,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
DSC,DSC,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
DS-Sleep,DS-Sleep,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
HTP,HTP,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
X01-deSmith,X01-deSmith,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
X01-Hakonarson,X01-Hakonarson,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
Observed,Condition was observed or reported (this will be the case for most conditions),Condition,Condition Interpretation,Condition Interpretation,confirmed,Confirmed,http://terminology.hl7.org/CodeSystem/condition-ver-status,
Current,Condition is ongoing,Condition,Condition Status,Condition Status,LA9040-2,Ongoing,http://loinc.org,
Resolved,Condition has been resolved,Condition,Condition Status,Condition Status,LA9041-0,Resolved,http://loinc.org,
Father,Father,Participant,Family Relationship,Inverse Family Relationship,CHILD,child,http://terminology.hl7.org/CodeSystem/v3-RoleCode,
Mother,Mother,Participant,Family Relationship,Inverse Family Relationship,CHILD,child,http://terminology.hl7.org/CodeSystem/v3-RoleCode,
Sibling,Sibling,Participant,Family Relationship,Inverse Family Relationship,SIB,sibling,http://terminology.hl7.org/CodeSystem/v3-RoleCode,
Other relative,Other relative,Participant,Family Relationship,Inverse Family Relationship,O,Other,http://terminology.hl7.org/CodeSystem/v2-0131,
Female,Female,Participant,Sex,Sex,female,Female,http://hl7.org/fhir/administrative-gender,
Male,Male,Participant,Sex,Sex,male,Male,http://hl7.org/fhir/administrative-gender,
Other,Other,Participant,Sex,Sex,other,Other,http://hl7.org/fhir/administrative-gender,
Unknown,Unknown,Participant,Sex,Sex,unknown,Unknown,http://hl7.org/fhir/administrative-gender,
American Indian or Alaska Native,American Indian or Alaska Native,Participant,Race,Race,1002-5,American Indian or Alaska Native,urn:oid:2.16.840.1.113883.6.238,
Asian,Asian,Participant,Race,Race,2028-9,Asian,urn:oid:2.16.840.1.113883.6.238,
Black or African American,Black or African American,Participant,Race,Race,2054-5,Black or African American,urn:oid:2.16.840.1.113883.6.238,
Native Hawaiian or Other Pacific Islander,Native Hawaiian or Other Pacific Islander,Participant,Race,Race,2076-8,Native Hawaiian or Other Pacific Islander,urn:oid:2.16.840.1.113883.6.238,
Other,Other,Participant,Race,Race,OTH,other,http://terminology.hl7.org/CodeSystem/v3-NullFlavor,
White,White,Participant,Race,Race,2028-9,White,urn:oid:2.16.840.1.113883.6.238,
Prefer not to answer,Prefer not to answer,Participant,Race,Race,ASKU,asked but unknown,http://terminology.hl7.org/CodeSystem/v3-NullFlavor,
Unknown,Unknown,Participant,Race,Race,UNK,Unknown,http://terminology.hl7.org/CodeSystem/v3-NullFlavor,
East Asian,UK only; do not use for US data,Participant,Race,Race,2028-9,Asian,urn:oid:2.16.840.1.113883.6.238,https://hl7.org/fhir/us/core/stu4/CodeSystem-cdcrec.html
Latin American,UK only; do not use for US data,Participant,Race,Race,2178-2,Latin American,urn:oid:2.16.840.1.113883.6.238,
Middle Eastern or North African,UK only; do not use for US data,Participant,Race,Race,2028-9,White,urn:oid:2.16.840.1.113883.6.238,
South Asian,UK only; do not use for US data,Participant,Race,Race,2028-9,Asian,urn:oid:2.16.840.1.113883.6.238,
Hispanic or Latino,Hispanic or Latino,Participant,Ethnicity,Ethnicity,2135-2,Hispanic or Latino,urn:oid:2.16.840.1.113883.6.238,
Not Hispanic or Latino,Not Hispanic or Latino,Participant,Ethnicity,Ethnicity,2186-5,Not Hispanic or Latino,urn:oid:2.16.840.1.113883.6.238,
Prefer not to answer,Prefer not to answer,Participant,Ethnicity,Ethnicity,ASKU,asked but unknown,http://terminology.hl7.org/CodeSystem/v3-NullFlavor,
Unknown,Unknown,Participant,Ethnicity,Ethnicity,UNK,Unknown,http://terminology.hl7.org/CodeSystem/v3-NullFlavor,
T21,Trisomy 21 (Down syndrome),Participant,Down Syndrome Status,Down Syndrome Status,0008608,Down Syndrome,http://purl.obolibrary.org/obo/mondo.owl,
Dead,Dead,Participant,Outcomes Vital Status,Outcomes Vital Status,LA9627-6,Dead,http://loinc.org,
Alive,Alive,Participant,Outcomes Vital Status,Outcomes Vital Status,LA4247-8,Alive,http://loinc.org,
Unknown or not available,Unknown or not available,Participant,Outcomes Vital Status,Outcomes Vital Status,UNK,Unknown,http://terminology.hl7.org/CodeSystem/v3-NullFlavor,
Buffy coat,Buffy coat,specimen,Sample Type,Sample Type,C84507,Buffy Coat,http://purl.obolibrary.org/obo/ncit.owl,
CD4+ Tconv Cells,CD4+ Tconv Cells,specimen,Sample Type,Sample Type,C12537,CD4-Positive T-Lymphocyte,http://purl.obolibrary.org/obo/ncit.owl,http://purl.obolibrary.org/obo/NCIT_C12537
CD8+ T Cells,CD8+ T Cells,specimen,Sample Type,Sample Type,C12542,CD8-Positive T-Lymphocyte,http://purl.obolibrary.org/obo/ncit.owl,http://purl.obolibrary.org/obo/NCIT_C12542
DNA,DNA,specimen,Sample Type,Sample Type,OBI:0001051,DNA extract,http://purl.obolibrary.org/obo/obi.owl,
Granulocytes,Granulocytes,specimen,Sample Type,Sample Type,C12530,Granulocyte,http://purl.obolibrary.org/obo/ncit.owl,
Monocytes,Monocytes,specimen,Sample Type,Sample Type,C12547,Monocyte,http://purl.obolibrary.org/obo/ncit.owl,
NK Cells,NK Cells,specimen,Sample Type,Sample Type,C12536,Natural Killer Cell,http://purl.obolibrary.org/obo/ncit.owl,
PBMC,PBMC,specimen,Sample Type,Sample Type,C12954,Peripheral Blood Mononuclear Cell Sample,http://purl.obolibrary.org/obo/ncit.owl,
Peripheral Whole Blood,Peripheral Whole Blood,specimen,Sample Type,Sample Type,C17610,Blood Sample,http://purl.obolibrary.org/obo/ncit.owl,
Plasma,Plasma,specimen,Sample Type,Sample Type,C13356,Plasma,http://purl.obolibrary.org/obo/ncit.owl,
Red Blood Cells,Red Blood Cells,specimen,Sample Type,Sample Type,C12521,Erythrocyte,http://purl.obolibrary.org/obo/ncit.owl,
RNA,RNA,specimen,Sample Type,Sample Type,OBI:0000880,RNA extract,http://purl.obolibrary.org/obo/obi.owl,
Saliva,Saliva,specimen,Sample Type,Sample Type,Saliva Sample,C174119,http://purl.obolibrary.org/obo/ncit.owl,http://purl.obolibrary.org/obo/NCIT_C174119
Tregs,Tregs,specimen,Sample Type,Sample Type,CL:0000815,regulatory T cell,http://purl.obolibrary.org/obo/cl.owl,
Whole blood,Whole blood,specimen,Sample Type,Sample Type,C17610,Blood Sample,http://purl.obolibrary.org/obo/ncit.owl,http://purl.obolibrary.org/obo/NCIT_C17610
NA,NA,specimen,In/Out,In/Out,unavailable,Unavailable,http://hl7.org/fhir/specimen-status,
In,In,specimen,In/Out,In/Out,available,Available,http://hl7.org/fhir/specimen-status,
Out,Out,specimen,In/Out,In/Out,unavailable,Unavailable,http://hl7.org/fhir/specimen-status,
Controlled,Controlled,datafile,Data Access,Data Access,controlled,Controlled,https://includedcc.org/fhir/code-systems/data_access_types,
Open,Open,datafile,Data Access,Data Access,open,Open,https://includedcc.org/fhir/code-systems/data_access_types,
Registered,Registered,datafile,Data Access,Data Access,registered,Registered,https://includedcc.org/fhir/code-systems/data_access_types,
Genomics,Genomics,datafile,Data Category,Data Category,Genomics,Genomics,https://includedcc.org/fhir/code-systems/data_categories,
Transcriptomic,Transcriptomics,datafile,Data Category,Data Category,Transcriptomics,Transcriptomics,https://includedcc.org/fhir/code-systems/data_categories,
Aligned reads,Aligned reads,datafile,Data Type,Data Type,Aligned-Reads,Aligned Reads,https://includedcc.org/fhir/code-systems/data_types,
Aligned reads index,Aligned reads index,datafile,Data Type,Data Type,Aligned-Reads-Index,Aligned Reads Index,https://includedcc.org/fhir/code-systems/data_types,
Alternative Splicing,Alternative Splicing,datafile,Data Type,Data Type,Alternative-Splicing,Alternative Splicing,https://includedcc.org/fhir/code-systems/data_types,
Annotated Gene Fusion,Annotated Gene Fusion,datafile,Data Type,Data Type,Gene-Fusions,Gene Fusions,https://includedcc.org/fhir/code-systems/data_types,
Annotated Variant Call,Annotated Variant Call,datafile,Data Type,Data Type,Variant-Calls,Variant Calls,https://includedcc.org/fhir/code-systems/data_types,
Annotated Variant Call Index,Annotated Variant Call Index,datafile,Data Type,Data Type,Variant-Calls-Index,Variant Calls,https://includedcc.org/fhir/code-systems/data_types,
Familial Relationships Report,Familial Relationships Report,datafile,Data Type,Data Type,Peddy-Family-Sex,Peddy - Family/Sex,https://includedcc.org/fhir/code-systems/data_types,
Gene Expression,Gene Expression,datafile,Data Type,Data Type,Gene-Expression-Quantifications,Gene Expression Quantifications,https://includedcc.org/fhir/code-systems/data_types,
Gene Expression Quantification,Gene Expression Quantification,datafile,Data Type,Data Type,Gene-Expression-Quantifications,Gene Expression Quantifications,https://includedcc.org/fhir/code-systems/data_types,
Genome Aligned Read,Genome Aligned Read,datafile,Data Type,Data Type,Aligned-Reads,Aligned Reads,https://includedcc.org/fhir/code-systems/data_types,
Genome Aligned Read Index,Genome Aligned Read Index,datafile,Data Type,Data Type,Aligned-Reads-Index,Aligned Reads Index,https://includedcc.org/fhir/code-systems/data_types,
Genomic Variant,Genomic Variant,datafile,Data Type,Data Type,gVCF,gVCF,https://includedcc.org/fhir/code-systems/data_types,
Genomic Variant Index,Genomic Variant Index,datafile,Data Type,Data Type,gVCF-Index,gVCF Index,https://includedcc.org/fhir/code-systems/data_types,
Isoform Expression Quantification,Isoform Expression Quantification,datafile,Data Type,Data Type,Isoform-Expression-Quantifications,Isoform Expression Quantifications,https://includedcc.org/fhir/code-systems/data_types,
Other,Other,datafile,Data Type,Data Type,Other,Other,https://includedcc.org/fhir/code-systems/data_types,
Raw Gene Fusion,Raw Gene Fusion,datafile,Data Type,Data Type,Raw-Gene-Fusions,Raw Gene Fusions,https://includedcc.org/fhir/code-systems/data_types,
Unaligned reads,Unaligned reads,datafile,Data Type,Data Type,Unaligned-Reads,Unaligned Reads,https://includedcc.org/fhir/code-systems/data_types,
RNAseq,RNAseq,datafile,Experimental Strategy,Experimental Strategy,RNA-Seq,RNA-Seq,https://includedcc.org/fhir/code-systems/experimental_strategies,
Whole genome sequencing,Whole genome sequencing,datafile,Experimental Strategy,Experimental Strategy,WGS,Whole Genome Sequencing,https://includedcc.org/fhir/code-systems/experimental_strategies,
Trisomy 21,trisomy 21,condition,MONDO Code,condition_description,0700126,trisomy 21,http://purl.obolibrary.org/obo/mondo.owl,
Allergies,Allergy,condition,HPO Code,condition_description,0012393,Allergy,http://purl.obolibrary.org/obo/hp.owl,
Allergies,allergic disease,condition,MONDO Code,condition_description,0005271,allergic disease,http://purl.obolibrary.org/obo/mondo.owl,
Atrial Septal Defect (ASD),Atrial septal defect,condition,HPO Code,condition_description,0001631,Atrial septal defect,http://purl.obolibrary.org/obo/hp.owl,
Atrial Septal Defect (ASD),atrial septal defect,condition,MONDO Code,condition_description,0006664,atrial septal defect,http://purl.obolibrary.org/obo/mondo.owl,
Overweight,Overweight,condition,HPO Code,condition_description,0025502,Overweight,http://purl.obolibrary.org/obo/hp.owl,
"Gastro-Intestinal Concerns (GERD/acid reflux, constipation, celiac, diarrhea, Hirschprung's)",Abnormality of the digestive system,condition,HPO Code,condition_description,0025031,Abnormality of the digestive system,http://purl.obolibrary.org/obo/hp.owl,
"Gastro-Intestinal Concerns (GERD/acid reflux, constipation, celiac, diarrhea, Hirschprung's)",digestive system disorder,condition,MONDO Code,condition_description,0004335,digestive system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Speech Impairment,Abnormality of speech or vocalization,condition,HPO Code,condition_description,0002167,Abnormality of speech or vocalization,http://purl.obolibrary.org/obo/hp.owl,
Speech Impairment,speech disorder,condition,MONDO Code,condition_description,0004730,speech disorder,http://purl.obolibrary.org/obo/mondo.owl,
Occupational Therapy,occupational therapy,condition,MAXO Code,condition_description,0001351,occupational therapy,http://purl.obolibrary.org/obo/maxo.owl,
Speech Therapy,speech therapy,condition,MAXO Code,condition_description,0000930,speech therapy,http://purl.obolibrary.org/obo/maxo.owl,
Vision Problems,Abnormality of vision,condition,HPO Code,condition_description,0000504,Abnormality of vision,http://purl.obolibrary.org/obo/hp.owl,
Vision Problems,vision disorder,condition,MONDO Code,condition_description,0021084,vision disorder,http://purl.obolibrary.org/obo/mondo.owl,
Adenoidectomy,adenoidectomy,condition,MAXO Code,condition_description,0001029,adenoidectomy,http://purl.obolibrary.org/obo/maxo.owl,
Diagnosed with ADHD,Attention deficit hyperactivity disorder,condition,HPO Code,condition_description,0007018,Attention deficit hyperactivity disorder,http://purl.obolibrary.org/obo/hp.owl,
Diagnosed with ADHD,attention deficit-hyperactivity disorder,condition,MONDO Code,condition_description,0007743,attention deficit-hyperactivity disorder,http://purl.obolibrary.org/obo/mondo.owl,
Atrioventricular Canal Defect (AVC),Atrioventricular canal defect,condition,HPO Code,condition_description,0006695,Atrioventricular canal defect,http://purl.obolibrary.org/obo/hp.owl,
Atrioventricular Canal Defect (AVC),"atrioventricular septal defect, susceptibility to, 1",condition,MONDO Code,condition_description,0800268,"atrioventricular septal defect, susceptibility to, 1",http://purl.obolibrary.org/obo/mondo.owl,
Cardiac surgery,surgical procedure on cardiovascular system,condition,MAXO Code,condition_description,0025001,cardiac surgery,http://purl.obolibrary.org/obo/maxo.owl,
Coarctation [Narrowing of the aorta],Coarctation of aorta,condition,HPO Code,condition_description,0001680,Coarctation of aorta,http://purl.obolibrary.org/obo/hp.owl,
Coarctation [Narrowing of the aorta],aorta coarctation,condition,MONDO Code,condition_description,0007345,aorta coarctation,http://purl.obolibrary.org/obo/mondo.owl,
Patent Ductus Arteriosus (PDA) [Persistent connection between aorta and pulmonary artery],Patent ductus arteriosus,condition,HPO Code,condition_description,0001643,Patent ductus arteriosus,http://purl.obolibrary.org/obo/hp.owl,
Patent Ductus Arteriosus (PDA) [Persistent connection between aorta and pulmonary artery],patent ductus arteriosus,condition,MONDO Code,condition_description,0011827,patent ductus arteriosus,http://purl.obolibrary.org/obo/mondo.owl,
Physical Therapy,Physical Therapy,condition,MAXO Code,condition_description,0000011,physical therapy,http://purl.obolibrary.org/obo/maxo.owl,
Sleep Disorder,Sleep disturbance,condition,HPO Code,condition_description,0002360,Sleep abnormality,http://purl.obolibrary.org/obo/hp.owl,
Sleep Disorder,sleep disorder,condition,MONDO Code,condition_description,0100081,sleep disorder,http://purl.obolibrary.org/obo/mondo.owl,
Had sleep study,sleep medicine specialist evaluation,condition,MAXO Code,condition_description,0000679,sleep medicine specialist evaluation,http://purl.obolibrary.org/obo/maxo.owl,
Tonsillectomy,tonsillectomy,condition,MAXO Code,condition_description,0001081,tonsillectomy,http://purl.obolibrary.org/obo/maxo.owl,
Ventricular Septal Defect (VSD),Ventricular septal defect,condition,HPO Code,condition_description,0001629,Ventricular septal defect,http://purl.obolibrary.org/obo/hp.owl,
Ventricular Septal Defect (VSD),ventricular septal defect,condition,MONDO Code,condition_description,0002070,ventricular septal defect,http://purl.obolibrary.org/obo/mondo.owl,
Mosaic Down syndrome,mosaic trisomy 21,condition,MONDO Code,condition_description,0700127,mosaic trisomy 21,http://purl.obolibrary.org/obo/mondo.owl,
Obese,Obesity,condition,HPO Code,condition_description,0001513,Obesity,http://purl.obolibrary.org/obo/hp.owl,
Depression,Depression,condition,HPO Code,condition_description,0000716,Depression,http://purl.obolibrary.org/obo/hp.owl,
Depression,depressive disorder,condition,MONDO Code,condition_description,0002050,depressive disorder,http://purl.obolibrary.org/obo/mondo.owl,
Recurrent Otitis Media (Ear Infection),Recurrent otitis media,condition,HPO Code,condition_description,0000403,Recurrent otitis media,http://purl.obolibrary.org/obo/hp.owl,
Recurrent Otitis Media (Ear Infection),otitis media,condition,MONDO Code,condition_description,0005441,otitis media,http://purl.obolibrary.org/obo/mondo.owl,
Behavioral Therapy,cognitive and behavioral intervention,condition,MAXO Code,condition_description,0000010,cognitive and behavioral intervention,http://purl.obolibrary.org/obo/maxo.owl,
Feeding Difficulties,Feeding difficulties,condition,HPO Code,condition_description,0011968,Feeding difficulties,http://purl.obolibrary.org/obo/hp.owl,
Anxiety,Anxiety,condition,HPO Code,condition_description,0000739,Anxiety,http://purl.obolibrary.org/obo/hp.owl,
Anxiety,anxiety,condition,MONDO Code,condition_description,0011918,anxiety,http://purl.obolibrary.org/obo/mondo.owl,
Low Birth Weight,Small for gestational age,condition,HPO Code,condition_description,0001518,Small for gestational age,http://purl.obolibrary.org/obo/hp.owl,
Tetralogy of Fallot (TOF),Tetralogy of Fallot,condition,HPO Code,condition_description,0001636,Tetralogy of Fallot,http://purl.obolibrary.org/obo/hp.owl,
Tetralogy of Fallot (TOF),tetralogy of fallot,condition,MONDO Code,condition_description,0008542,tetralogy of fallot,http://purl.obolibrary.org/obo/mondo.owl,
Born prematurely,Premature birth,condition,HPO Code,condition_description,0001622,Premature birth,http://purl.obolibrary.org/obo/hp.owl,
Recurrent Pneumonia,Recurrent pneumonia,condition,HPO Code,condition_description,0006532,Recurrent pneumonia,http://purl.obolibrary.org/obo/hp.owl,
Recurrent Pneumonia,recurrent pneumonia,condition,MONDO Code,condition_description,0005936,recurrent pneumonia,http://purl.obolibrary.org/obo/mondo.owl,
Thyroid Problems,Abnormality of the thyroid gland,condition,HPO Code,condition_description,0000820,Abnormality of the thyroid gland,http://purl.obolibrary.org/obo/hp.owl,
Thyroid Problems,thyroid gland disorder,condition,MONDO Code,condition_description,0003240,thyroid gland disorder,http://purl.obolibrary.org/obo/mondo.owl,
Hearing device use,hearing aid usage,condition,MAXO Code,condition_description,0009030,hearing aid usage,http://purl.obolibrary.org/obo/maxo.owl,
Hearing Problems,Hearing impairment,condition,HPO Code,condition_description,0000365,Hearing impairment,http://purl.obolibrary.org/obo/hp.owl,
Hearing Problems,hearing disorder,condition,MONDO Code,condition_description,0021945,hearing disorder,http://purl.obolibrary.org/obo/mondo.owl,
CPAP or BiPAP use,positive controlled ventilation,condition,MAXO Code,condition_description,0000509,positive controlled ventilation,http://purl.obolibrary.org/obo/maxo.owl,
Underweight,Decreased body weight,condition,HPO Code,condition_description,0004325,Decreased body weight,http://purl.obolibrary.org/obo/hp.owl,
Obsessive Compulsive Disorder,Obsessive-compulsive behavior,condition,HPO Code,condition_description,0000722,Compulsive behaviors,http://purl.obolibrary.org/obo/hp.owl,
Obsessive Compulsive Disorder,obsessive-compulsive disorder,condition,MONDO Code,condition_description,0008114,obsessive-compulsive disorder,http://purl.obolibrary.org/obo/mondo.owl,
Other Heart Defects,Abnormal heart morphology,condition,HPO Code,condition_description,0001627,Abnormal heart morphology,http://purl.obolibrary.org/obo/hp.owl,
Other Heart Defects,heart disorder,condition,MONDO Code,condition_description,0005267,heart disorder,http://purl.obolibrary.org/obo/mondo.owl,
Autism Spectrum Disorder,Autistic behavior,condition,HPO Code,condition_description,0000729,Autistic behavior,http://purl.obolibrary.org/obo/hp.owl,
Autism Spectrum Disorder,autism spectrum disorder,condition,MONDO Code,condition_description,0005258,autism spectrum disorder,http://purl.obolibrary.org/obo/mondo.owl,
Neurological Problems (ex: epilepsy),Abnormal nervous system physiology,condition,HPO Code,condition_description,0012638,Abnormal nervous system physiology,http://purl.obolibrary.org/obo/hp.owl,
Neurological Problems (ex: epilepsy),Nervous System Disorder,condition,MONDO Code,condition_description,0005071,nervous system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Patent Foramen Ovale (PFO) [Hole between the upper chambers of the heart],Patent foramen ovale,condition,HPO Code,condition_description,0001655,Patent foramen ovale,http://purl.obolibrary.org/obo/hp.owl,
Patent Foramen Ovale (PFO) [Hole between the upper chambers of the heart],patent foramen ovale (disease),condition,MONDO Code,condition_description,0020439,patent foramen ovale,http://purl.obolibrary.org/obo/mondo.owl,
Disruptive Behavior,Atypical behavior,condition,HPO Code,condition_description,0000708,Atypical behavior,http://purl.obolibrary.org/obo/hp.owl,
Disruptive Behavior,disruptive behavior disorder,condition,MONDO Code,condition_description,0800106,disruptive behavior disorder,http://purl.obolibrary.org/obo/mondo.owl,
Cardiac catheterization,cardiac catheterization,condition,MAXO Code,condition_description,0035118,cardiac catheterization,http://purl.obolibrary.org/obo/maxo.owl,
Seizures,Seizure,condition,HPO Code,condition_description,0001250,Seizure,http://purl.obolibrary.org/obo/hp.owl,
Seizures,epilepsy,condition,MONDO Code,condition_description,0005027,epilepsy,http://purl.obolibrary.org/obo/mondo.owl,
Leukemia,Leukemia,condition,HPO Code,condition_description,0001909,Leukemia,http://purl.obolibrary.org/obo/hp.owl,
Leukemia,leukemia,condition,MONDO Code,condition_description,0005059,leukemia,http://purl.obolibrary.org/obo/mondo.owl,
Translocational Down syndrome,translocation Down syndrome,condition,MONDO Code,condition_description,0700128,translocation Down syndrome,http://purl.obolibrary.org/obo/mondo.owl,
Aberrant Subclavian Artery [Subclavian artery arises from aortic arch],Abnormal subclavian artery morphology,condition,HPO Code,condition_description,0031251,Abnormal subclavian artery morphology,http://purl.obolibrary.org/obo/hp.owl,
