local code,text,table_name,parent_varname,local code system,code,display,code system,comment
History of Hepatitis B infection,hepatitis B virus infection,condition,MONDO Code,condition_description,0005344,hepatitis B virus infection,http://purl.obolibrary.org/obo/mondo.owl,
Hearing - significantly impaired,Hearing impairment,condition,HPO Code,condition_description,0000365,Hearing impairment,http://purl.obolibrary.org/obo/hp.owl,
Hearing - significantly impaired,hearing loss disorder,condition,MONDO Code,condition_description,0005365,hearing loss disorder,http://purl.obolibrary.org/obo/mondo.owl,
Rheumatoid arthritis,Rheumatoid arthritis,condition,HPO Code,condition_description,0001370,Rheumatoid arthritis,http://purl.obolibrary.org/obo/hp.owl,
Rheumatoid arthritis,rheumatoid arthritis,condition,MONDO Code,condition_description,0008383,rheumatoid arthritis,http://purl.obolibrary.org/obo/mondo.owl,
Hypotension,Hypotension,condition,HPO Code,condition_description,0002615,Hypotension,http://purl.obolibrary.org/obo/hp.owl,
Hypotension,hypotensive disorder,condition,MONDO Code,condition_description,0005468,hypotensive disorder,http://purl.obolibrary.org/obo/mondo.owl,
Anemia - Other type,Anemia,condition,HPO Code,condition_description,0001903,Anemia,http://purl.obolibrary.org/obo/hp.owl,
Anemia - Other type,anemia,condition,MONDO Code,condition_description,0002280,anemia,http://purl.obolibrary.org/obo/mondo.owl,
Lymphoma,Lymphoma,condition,HPO Code,condition_description,0002665,Lymphoma,http://purl.obolibrary.org/obo/hp.owl,
Lymphoma,lymphoma,condition,MONDO Code,condition_description,0005062,lymphoma,http://purl.obolibrary.org/obo/mondo.owl,
Parkinson's Disease,Parkinson disease,condition,MONDO Code,condition_description,0005180,Parkinson disease,http://purl.obolibrary.org/obo/mondo.owl,
Traumatic brain injury,brain injury,condition,MONDO Code,condition_description,0043510,brain injury,http://purl.obolibrary.org/obo/mondo.owl,
Diabetes - Type 1 (juvenile),Type I diabetes mellitus,condition,HPO Code,condition_description,0100651,Type I diabetes mellitus,http://purl.obolibrary.org/obo/hp.owl,
Diabetes - Type 1 (juvenile),type 1 diabetes mellitus,condition,MONDO Code,condition_description,0005147,type 1 diabetes mellitus,http://purl.obolibrary.org/obo/mondo.owl,
Congenital heart disease,Abnormal heart morphology,condition,HPO Code,condition_description,0001627,Abnormal heart morphology,http://purl.obolibrary.org/obo/hp.owl,
Congenital heart disease,congenital heart disease,condition,MONDO Code,condition_description,0005453,congenital heart disease,http://purl.obolibrary.org/obo/mondo.owl,
Chronic neutropenia,Chronic neutropenia,condition,HPO Code,condition_description,0410252,Chronic neutropenia,http://purl.obolibrary.org/obo/hp.owl,
Chronic neutropenia,neutropenia,condition,MONDO Code,condition_description,0001475,neutropenia,http://purl.obolibrary.org/obo/mondo.owl,
Pacemaker,pacemaker implantation,condition,MAXO Code,condition_description,0009034,pacemaker implantation,http://purl.obolibrary.org/obo/maxo.owl,
Anemia,Anemia,condition,HPO Code,condition_description,0001903,Anemia,http://purl.obolibrary.org/obo/hp.owl,
Anemia,anemia,condition,MONDO Code,condition_description,0002280,anemia,http://purl.obolibrary.org/obo/mondo.owl,
Myoclonus,Myoclonus,condition,HPO Code,condition_description,0001336,Myoclonus,http://purl.obolibrary.org/obo/hp.owl,
Myoclonus,primary myoclonus,condition,MONDO Code,condition_description,0017651,primary myoclonus,http://purl.obolibrary.org/obo/mondo.owl,
Other cancer,Neoplasm,condition,HPO Code,condition_description,0002664,Neoplasm,http://purl.obolibrary.org/obo/hp.owl,
Other cancer,cancer,condition,MONDO Code,condition_description,0004992,cancer,http://purl.obolibrary.org/obo/mondo.owl,
Cancer surgery,tumorectomy,condition,MAXO Code,condition_description,0001110,tumorectomy,http://purl.obolibrary.org/obo/maxo.owl,
Skin cancer,Neoplasm of the skin,condition,HPO Code,condition_description,0008069,Neoplasm of the skin,http://purl.obolibrary.org/obo/hp.owl,
Skin cancer,skin cancer,condition,MONDO Code,condition_description,0002898,skin cancer,http://purl.obolibrary.org/obo/mondo.owl,
Spine surgery,orthopedic surgery,condition,MAXO Code,condition_description,0000479,orthopedic surgery,http://purl.obolibrary.org/obo/maxo.owl,
Anemia - Folate deficiency,folic acid deficiency anemia,condition,MONDO Code,condition_description,0001860,folic acid deficiency anemia,http://purl.obolibrary.org/obo/mondo.owl,
Ovarian cancer,Ovarian carcinoma,condition,HPO Code,condition_description,0025318,Ovarian carcinoma,http://purl.obolibrary.org/obo/hp.owl,
Ovarian cancer,ovarian cancer,condition,MONDO Code,condition_description,0008170,ovarian cancer,http://purl.obolibrary.org/obo/mondo.owl,
ABC-DS,ABC-DS,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
BRI-DSR,BRI-DSR,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
DSC,DSC,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
DS-Sleep,DS-Sleep,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
HTP,HTP,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
X01-deSmith,X01-deSmith,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
X01-Hakon,X01-Hakon,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
Control-only,Control Only,family,family_type,Family Type,Control-only,Control Only,https://includedcc.org/fhir/code-systems/family_types
Duo,Duo,family,family_type,Family Type,Duo,Duo,https://includedcc.org/fhir/code-systems/family_types
Other,Other,family,family_type,Family Type,Other,Other,https://includedcc.org/fhir/code-systems/family_types
Proband-only,Proband-only,family,family_type,Family Type,Proband-only,Proband-only,https://includedcc.org/fhir/code-systems/family_types
Trio,Trio,family,family_type,Family Type,Trio,Trio,https://includedcc.org/fhir/code-systems/family_types
Trio+,Trio+,family,family_type,Family Type,Trio+,Trio+,https://includedcc.org/fhir/code-systems/family_types
Down syndrome - karyotype not provided,Down syndrome - karyotype not provided,condition,MONDO Code,condition_description,0008608,Down Syndrome,http://purl.obolibrary.org/obo/mondo.owl,
